2018-06-16 07:47:04 : INFO _internal.py =>  * Restarting with stat
2018-06-16 07:47:05 : WARNING _internal.py =>  * Debugger is active!
2018-06-16 07:47:05 : INFO _internal.py =>  * Debugger PIN: 475-809-491
2018-06-16 07:47:06 : INFO _internal.py =>  * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
2018-06-16 19:30:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:30:50] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:30:50 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d61750>
2018-06-16 19:30:50 : INFO db_util.py => Connection Established
2018-06-16 19:30:50 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:30:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:30:50] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:30:50 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5e6f0>
2018-06-16 19:30:50 : INFO db_util.py => Connection Established
2018-06-16 19:30:50 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-16 19:30:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:30:50] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-16 19:30:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:30:50] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:31:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:49] "GET /money.transfer HTTP/1.1" 200 -
2018-06-16 19:31:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:49] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:31:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:49] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:31:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:49] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:31:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:49] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 19:31:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:49] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-16 19:31:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:50] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:31:50 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d61348>
2018-06-16 19:31:50 : INFO db_util.py => Connection Established
2018-06-16 19:31:50 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:31:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:50] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:31:50 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5cec0>
2018-06-16 19:31:50 : INFO db_util.py => Connection Established
2018-06-16 19:31:50 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-16 19:31:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:50] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-16 19:31:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:31:50] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:32:26 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:26] "GET /money.transfer HTTP/1.1" 200 -
2018-06-16 19:32:26 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:26] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:32:26 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:26] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:32:26 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:26] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:32:26 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:26] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 19:32:26 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:26] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-16 19:32:27 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:27] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:32:27 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d60328>
2018-06-16 19:32:27 : INFO db_util.py => Connection Established
2018-06-16 19:32:27 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:32:27 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:27] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:32:27 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d61348>
2018-06-16 19:32:27 : INFO db_util.py => Connection Established
2018-06-16 19:32:27 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-16 19:32:27 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:27] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-16 19:32:27 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:32:27] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:36:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:36:59] "GET /money.transfer HTTP/1.1" 200 -
2018-06-16 19:36:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:36:59] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:36:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:36:59] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:36:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:36:59] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:36:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:36:59] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 19:37:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:37:00] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-16 19:37:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:37:00] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:37:00 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d60730>
2018-06-16 19:37:00 : INFO db_util.py => Connection Established
2018-06-16 19:37:00 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:37:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:37:00] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:37:00 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d61750>
2018-06-16 19:37:00 : INFO db_util.py => Connection Established
2018-06-16 19:37:00 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-16 19:37:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:37:00] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-16 19:37:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:37:00] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:38:18 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:18] "GET /money.transfer HTTP/1.1" 200 -
2018-06-16 19:38:18 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:18] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:38:18 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:18] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:38:18 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:18] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:38:18 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:18] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 19:38:18 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:18] "GET /static/js/transfermoney.js HTTP/1.1" 200 -
2018-06-16 19:38:19 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:19] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:38:19 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5b288>
2018-06-16 19:38:19 : INFO db_util.py => Connection Established
2018-06-16 19:38:19 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:38:19 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:19] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:38:19 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d60b38>
2018-06-16 19:38:19 : INFO db_util.py => Connection Established
2018-06-16 19:38:19 : INFO db_access.py => SQL query to get beneficiary account number from username, select beneficiary_ac_no from users u,beneficiaries b where u.user_id=b.user_id and u.username='ankur'
2018-06-16 19:38:19 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:19] "GET /getpayee_accounts HTTP/1.1" 200 -
2018-06-16 19:38:19 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:38:19] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:39:02 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:39:02] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:39:03 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d61348>
2018-06-16 19:39:03 : INFO db_util.py => Connection Established
2018-06-16 19:39:03 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:39:03 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:39:03] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:41:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:41:54] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:41:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:41:54] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:41:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:41:55] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:41:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:41:55] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:41:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:41:55] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:41:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:41:55] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:41:56 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d61348>
2018-06-16 19:41:56 : INFO db_util.py => Connection Established
2018-06-16 19:41:56 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:41:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:41:56] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:41:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:41:56] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:43:08 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:08] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:43:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:09] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:43:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:09] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:43:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:09] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:43:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:09] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:43:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:09] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:43:10 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5cec0>
2018-06-16 19:43:10 : INFO db_util.py => Connection Established
2018-06-16 19:43:10 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:43:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:10] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:43:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:10] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:43:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:55] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:43:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:55] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:43:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:55] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:43:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:55] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:43:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:55] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:43:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:56] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:43:56 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d60328>
2018-06-16 19:43:56 : INFO db_util.py => Connection Established
2018-06-16 19:43:56 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:43:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:56] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:43:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:43:56] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:44:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:29] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:44:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:29] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:44:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:29] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:44:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:29] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:44:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:29] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:44:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:30] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:44:30 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5d2c8>
2018-06-16 19:44:30 : INFO db_util.py => Connection Established
2018-06-16 19:44:30 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:44:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:30] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:44:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:30] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:44:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:39] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:44:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:39] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:44:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:39] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:44:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:39] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:44:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:39] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:44:40 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:40] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:44:40 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5cec0>
2018-06-16 19:44:40 : INFO db_util.py => Connection Established
2018-06-16 19:44:40 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:44:40 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:40] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:44:40 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:44:40] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:45:13 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:45:13] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:45:13 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:45:13] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:45:14 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:45:14] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:45:14 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:45:14] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:45:14 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:45:14] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:45:14 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:45:14] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:45:14 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d61348>
2018-06-16 19:45:14 : INFO db_util.py => Connection Established
2018-06-16 19:45:14 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:45:14 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:45:14] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:45:14 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:45:14] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:46:01 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:01] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:46:02 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:02] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:46:02 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:02] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:46:02 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:02] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:46:02 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:02] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:46:02 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:02] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:46:03 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5ae80>
2018-06-16 19:46:03 : INFO db_util.py => Connection Established
2018-06-16 19:46:03 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:46:03 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:03] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:46:03 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:03] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:46:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:32] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:46:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:33] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:46:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:33] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:46:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:33] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:46:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:33] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:46:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:33] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:46:34 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5b288>
2018-06-16 19:46:34 : INFO db_util.py => Connection Established
2018-06-16 19:46:34 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:46:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:34] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:46:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:46:35] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:31] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:31] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:31] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:31] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:31] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:47:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:32] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:47:32 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5e6f0>
2018-06-16 19:47:32 : INFO db_util.py => Connection Established
2018-06-16 19:47:32 : INFO db_access.py => Account detail fetched is:('9800150001', '197382')
2018-06-16 19:47:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:32] "GET /accountdetail HTTP/1.1" 200 -
2018-06-16 19:47:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:32] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 19:47:38 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:38] "GET /money.deposit HTTP/1.1" 200 -
2018-06-16 19:47:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:39] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 19:47:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:39] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 19:47:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:39] "GET /static/js/depositmoney.js HTTP/1.1" 200 -
2018-06-16 19:47:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:39] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 19:47:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 19:47:39] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 19:47:39 : INFO db_util.py => <_mysql.connection open to 'localhost' at 4d5dee0>
